SIMULATION NAME,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown
PROJECTION,S,E,I,R,All exposed,Daily exposed,Daily new cases,Daily recovered,Daily deaths,All cases,All recovered,All deaths,Active cases
Date,,,,,,,,,,,,,
2020-07-19 06:11:20.430223192,58946761.72076309,57863.05992036541,25043.23945780585,7370332.979858738,7453239.27923691,11315.082154271193,658.295748698421,610.7417218029689,204.16773633193208,289594.478861379,212242.04245334558,70719.79702665147,6632.639381381916
2020-07-20 06:11:20.430223192,58935707.43231694,56483.420638291616,24464.458114201283,7383345.688930567,7464293.567683061,11054.28844615072,642.9603514571714,596.7326778548656,199.4881615442211,290237.43921283615,212838.77513120044,70919.2851881957,6479.378893440007
2020-07-21 06:11:20.430223192,58924898.72736049,55160.02924814898,23870.571790671005,7396071.671600689,7475102.272639509,10808.704956448637,627.9601748511461,583.0200524924828,194.9074304646673,290865.39938768727,213421.7951836929,71114.19261866037,6329.41158533399
2020-07-22 06:11:20.430223192,58914340.959265985,53875.940674258214,23279.644756734655,7408504.455303023,7485660.040734015,10557.768094506115,613.2881639224129,569.5986181726205,190.42382731173387,291478.6875516097,213991.39380186555,71304.6164459721,6182.677303772056
2020-07-23 06:11:20.430223192,58904057.18847085,52589.02945042849,22738.063244594552,7420616.718834128,7495943.811529151,10283.770795135759,598.9392983283029,556.4632090901315,186.03565455321353,292077.626849938,214547.8570109557,71490.65210052532,6039.117738457004
2020-07-24 06:11:20.430223192,58894033.31819527,51310.59743617476,22232.18290782077,7432424.901460733,7505967.681804729,10023.87027557753,584.9091378768077,543.6087386736385,181.74122995759808,292662.53598781483,215091.46574962934,71672.39333048291,5898.676907702582
2020-07-25 06:11:20.430223192,58884232.50953924,50084.72628699229,21711.49460045669,7443972.26957331,7515768.490460759,9800.808656030335,571.19110251657,531.0302010912219,177.53888908820457,293233.7270903314,215622.49595072056,71849.93221957111,5761.298920039699
2020-07-26 06:11:20.430223192,58874643.45380354,48919.09514483496,21166.437451320417,7455272.0136003075,7525357.546196463,9589.055735703558,557.7770242490702,518.7226575611178,173.42699152116677,293791.50411458046,216141.2186082817,72023.35921109228,5626.926295206489
2020-07-27 06:11:20.430223192,58865280.819653325,47784.33720827299,20629.13135608868,7466306.711782309,7534720.180346671,9362.634150207974,544.6603545783817,506.6812303366112,169.4039209556746,294336.16446915886,216647.8998386183,72192.76313204796,5495.501498492609
2020-07-28 06:11:20.430223192,58856176.42895861,46626.68264227395,20159.16219638459,7477038.726202733,7543824.571041391,9104.39069472067,531.8373384377503,494.9011136451216,165.46807677196782,294868.0018075966,217142.8009522634,72358.23120881993,5366.969646513258
2020-07-29 06:11:20.430223192,58847299.53358972,45482.19249690924,19715.10167324413,7487504.172240124,7552701.466410277,8876.89536888618,519.3043033764981,483.3775785227284,161.6178675786206,295387.30611097306,217626.17853078613,72519.84907639855,5241.278503788388
2020-07-30 06:11:20.430223192,58838612.61217534,44396.81041702871,19244.39157513708,7497747.185832495,7561388.387824661,8686.921414383687,507.0543609742,472.1059502386548,157.85171603209477,295894.36047194724,218098.28448102478,72677.70079243064,5118.37519849182
2020-07-31 06:11:20.430223192,58830111.797028065,43368.419909421216,18748.562465217525,7507772.220597299,7569889.202971937,8500.815147276036,495.0791474834358,461.0815773475327,154.16806858779935,296389.4396194307,218559.3660583723,72831.86886101843,4998.204700039947
2020-08-01 06:11:20.430223192,58821825.19370061,42349.250852153615,18280.532404220823,7517546.023043013,7578175.8062993875,8286.603327450342,483.372650222257,450.29983159589005,150.56539581486604,296872.81226965296,219009.6658899682,72982.4342568333,4880.712122851473
2020-08-02 06:11:20.430223192,58813769.678757004,41307.7846429641,17874.95493585457,7527048.581664175,7586231.321242994,8055.51494360622,471.93158771724154,439.7561409855757,147.0421820427718,297344.7438573702,219449.42203095378,73129.47643887607,4765.845387540379
2020-08-03 06:11:20.430223192,58805898.71435187,40303.53659447599,17464.050546930455,7536334.698506721,7594102.285648128,7870.96440513432,460.75184888386445,429.4460117372441,143.59691807168517,297805.4957062541,219878.86804269103,73273.07335694775,4653.554306615319
2020-08-04 06:11:20.430223192,58798197.98716178,39350.00138157156,17031.834800882993,7545421.176655769,7601803.012838224,7700.727190095931,449.82647806650476,419.36500759474586,140.22810566926802,298255.3221843206,220298.23305028578,73413.30146261702,4543.787671417798
2020-08-05 06:11:20.430223192,58790678.95348136,38423.89543743003,16603.74032900936,7554294.410752199,7609322.046518638,7519.03368041385,439.14858263207964,409.5087121915217,136.93426549732555,298694.47076695267,220707.7417624773,73550.23572811435,4436.493276361027
2020-08-06 06:11:20.430223192,58783362.83573443,37488.08944866231,16220.803820912548,7562929.270995999,7616638.164265574,7316.117746936157,428.7134249726293,399.8727213573937,133.71393690331155,299123.1841919253,221107.61448383468,73683.94966501766,4331.620043072937
2020-08-07 06:11:20.430223192,58776221.955678515,36575.67996078909,15845.020534808318,7571358.343825891,7623779.044321488,7140.880055913702,418.516967433201,390.4526690471364,130.56567204966743,299541.7011593585,221498.06715288182,73814.51533706732,4229.1186694093485
2020-08-08 06:11:20.430223192,58769242.063687466,35700.66622778035,15459.891235440771,7579598.378849315,7630758.936312537,6979.891991049051,408.55374673467026,381.24424832479036,127.48803394511671,299950.2549060932,221879.31140120662,73942.00337101244,4128.940133874115
2020-08-09 06:11:20.430223192,58762425.45823961,34853.47176963301,15075.478769934172,7587646.5912208315,7637575.541760399,6816.605447862297,398.81798933290736,372.2432047964125,124.4795995833386,300349.07289542607,222251.55460600305,74066.48297059578,4031.035318827242
2020-08-10 06:11:20.430223192,58755785.46900441,34008.84966313979,14719.50815310075,7595487.173179358,7644215.530995599,6639.989235199988,389.3050936938316,363.4453206040138,121.53896204900653,300738.3779891199,222614.99992660707,74188.02193264478,3935.356129868058
2020-08-11 06:11:20.430223192,58749309.362739205,33179.041350106505,14377.502592005048,7603135.093318687,7650691.637260798,6476.106265199371,380.0111208757944,354.84641219321134,118.66473027407268,301118.3891099957,222969.84633880027,74306.68666291886,3841.856108276552
2020-08-12 06:11:20.430223192,58742982.08172922,32379.75674383733,14031.085869049577,7610608.075657897,7657018.9182707835,6327.281009985134,370.931360034379,346.4423396913407,115.85553044919321,301489.32047003007,223316.2886784916,74422.54219336805,3750.4895981704176
2020-08-13 06:11:20.430223192,58736800.57983741,31609.619553751007,13681.141002415612,7617909.659606427,7663200.420162594,6181.501891810447,362.06066605724004,338.22901559091395,113.11000991019408,301851.3811360873,223654.51769408252,74535.65220327824,3661.211238726537
2020-08-14 06:11:20.430223192,58730772.686339475,30851.79468594837,13345.978849579762,7625030.540125001,7669228.313660529,6027.893497935496,353.3946653563571,330.2024125272993,110.42683967265609,302204.77580144367,223984.7201066098,74646.07904295089,3573.976651882971
2020-08-15 06:11:20.430223192,58724903.33819477,30093.717578196032,13039.116048824011,7631964.828178209,7675097.661805229,5869.348144699819,344.9298354405612,322.35857493033313,107.80471426242238,302549.7056368842,224307.07868154015,74753.88375721332,3488.743198130731
2020-08-16 06:11:20.430223192,58719173.160267964,29357.795088814222,12734.679672015325,7638735.364971212,7680827.839732042,5730.177926812321,336.66224561263914,314.6936298392717,105.24235205153067,302886.36788249685,224621.77231137943,74859.12610926485,3405.469461852568
2020-08-17 06:11:20.430223192,58713570.89037872,28654.927482842824,12419.769909790395,7645355.412228648,7686430.109621281,5602.269889239222,328.58686330920375,307.2037897147405,102.73849797312361,303214.95474580606,224928.9761010942,74961.86460723798,3324.1140374738898
2020-08-18 06:11:20.430223192,58708097.54125825,27978.538096719156,12101.194045382877,7651823.72659965,7691903.458741752,5473.3491204716265,320.69882323877596,299.88535100451827,100.29192528889644,303535.65356904484,225228.8614520987,75062.15653252687,3244.6355844192585
2020-08-19 06:11:20.430223192,58702766.32015881,27304.68852593426,11805.336718286555,7658124.654596972,7697234.679841193,5331.22109944094,312.9946023736194,292.734696707302,97.90143289599699,303848.64817141846,225521.596148806,75160.05796542288,3166.9940571895713
2020-08-20 06:11:20.430223192,58697579.978464514,26624.539473582772,11541.584122835875,7664254.897939074,7702421.0215354925,5186.341694299132,305.4714657343138,285.74829956225005,95.56584086939279,304154.11963715276,225807.34444836827,75255.62380629228,3091.151382492215
2020-08-21 06:11:20.430223192,58692513.09760967,25969.741440602782,11273.696590856582,7670244.46435888,7707487.902390339,5066.88085484691,298.12563611415675,278.92271435126565,93.28398995651139,304452.2452732669,226086.26716271954,75348.9077962488,3017.0703142985876
